100	0.000900000000000	0.000839880000000
200	0.000225000000000	0.000219960000000
300	0.000100000000000	0.000119093333333
400	0.000056250000000	0.000059349375000
500	0.000036000000000	0.000041405760000
600	0.000025000000000	0.000030183333333
700	0.000018367346939	0.000019204897959
800	0.000014062500000	0.000015011015625
900	0.000011111111111	0.000011969876543
1000	0.000009000000000	0.000009778320000
1100	0.000007438016529	0.000007839398948
1200	0.000006250000000	0.000006935625000
1300	0.000005325443787	0.000005683477469
1400	0.000004591836735	0.000004379169096
1500	0.000004000000000	0.000004280533333
1600	0.000003515625000	0.000003295898438
1700	0.000003114186851	0.000002788626094
1800	0.000002777777778	0.000002803333333
1900	0.000002493074792	0.000002927919522
2000	0.000002250000000	0.000002559105000
2100	0.000002040816327	0.000002017570457
2200	0.000001859504132	0.000002095289256
2300	0.000001701323251	0.000001531338867
2400	0.000001562500000	0.000001581979167
2500	0.000001440000000	0.000001481495040
2600	0.000001331360947	0.000001468675467
2700	0.000001234567901	0.000001303155007
2800	0.000001147959184	0.000001122572886
2900	0.000001070154578	0.000001050153758
3000	0.000001000000000	0.000001162746667
3100	0.000000936524454	0.000001112095599
3200	0.000000878906250	0.000000858504639
3300	0.000000826446281	0.000000822248936
3400	0.000000778546713	0.000000734105435
3500	0.000000734693878	0.000000786172828
3600	0.000000694444444	0.000000701327160
3700	0.000000657414171	0.000000677513277
3800	0.000000623268698	0.000000671352238
3900	0.000000591715976	0.000000678719466
4000	0.000000562500000	0.000000546705000
4100	0.000000535395598	0.000000452814091
4200	0.000000510204082	0.000000554859086
4300	0.000000486749594	0.000000525078295
4400	0.000000464876033	0.000000506592318
4500	0.000000444444444	0.000000477906173
4600	0.000000425330813	0.000000434669598
4700	0.000000407424174	0.000000283477072
4800	0.000000390625000	0.000000377958984
4900	0.000000374843815	0.000000374081888
5000	0.000000360000000	0.000000343249920
5100	0.000000346020761	0.000000361441075
5200	0.000000332840237	0.000000348629665
5300	0.000000320398718	0.000000323295606
5400	0.000000308641975	0.000000306547782
5500	0.000000297520661	0.000000315791675
5600	0.000000286989796	0.000000301595527
5700	0.000000277008310	0.000000281833115
5800	0.000000267538644	0.000000281358399
5900	0.000000258546395	0.000000258928518
6000	0.000000250000000	0.000000262596667
6100	0.000000241870465	0.000000237297924
6200	0.000000234131113	0.000000233282199
6300	0.000000226757370	0.000000211448728
6400	0.000000219726562	0.000000222382507
6500	0.000000213017751	0.000000201385016
6600	0.000000206611570	0.000000174234911
6700	0.000000200490087	0.000000202357338
6800	0.000000194636678	0.000000193865001
6900	0.000000189035917	0.000000205515465
7000	0.000000183673469	0.000000175016676
7100	0.000000178536005	0.000000176164242
7200	0.000000173611111	0.000000161619406
7300	0.000000168887221	0.000000139954295
7400	0.000000164353543	0.000000149997039
7500	0.000000160000000	0.000000155436373
7600	0.000000155817175	0.000000140096042
7700	0.000000151796256	0.000000118821378
7800	0.000000147928994	0.000000149460628
7900	0.000000144207659	0.000000137165944
8000	0.000000140625000	0.000000135911250
8100	0.000000137174211	0.000000124294061
8200	0.000000133848899	0.000000080127828
8300	0.000000130643054	0.000000112241586
8400	0.000000127551020	0.000000118274417
8500	0.000000124567474	0.000000114896935
8600	0.000000121687399	0.000000114591042
8700	0.000000118906064	0.000000109508385
8800	0.000000116219008	0.000000109787871
8900	0.000000113622017	0.000000111366429
9000	0.000000111111111	0.000000109521975
9100	0.000000108682526	0.000000114192133
9200	0.000000106332703	0.000000094909335
9300	0.000000104058273	0.000000094596355
9400	0.000000101856043	0.000000092836366
9500	0.000000099722992	0.000000089473987
9600	0.000000097656250	0.000000089260254
9700	0.000000095653098	0.000000082836766
9800	0.000000093710954	0.000000086637115
9900	0.000000091827365	0.000000084519761
10000	0.000000090000000	0.000000082859400
